unix_ms,rel_timestamp,frame,obj_name,guid,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z
1742844906139,4.544072,290,LowMale2,28708,-27.31415,0.02500001,13.55,-0.9999768,0,0.006832123
1742844906140,4.544072,290,Sedan1-Detailed,26854,66.27946,0,6.25,-1,0,-1.192093E-07
1742844906186,4.588151,291,HighMale2,29686,25.05912,0.02500001,-3.150343,0.97232,0,0.2336536
1742844906186,4.588151,291,CenterEyeAnchor,27386,-0.0410298,1.708431,0.06759091,-0.656826,-0.03249424,0.7533417
1742844906186,4.588151,291,LowFemale2,33854,18.17482,0.02500001,11.37421,0.9999846,0,0.005563557
1742844906186,4.588151,291,HighFemale2,33816,-17.31923,0.02500001,-2.139466,-0.9669315,0,0.2550362
1742844906186,4.588151,291,LowMale2,28708,-27.36401,0.02500001,13.55,-0.9999867,0,0.005167782
1742844906186,4.588151,291,Sedan1-Detailed,26854,65.83679,0,6.25,-1,0,-1.192093E-07
1742844906228,4.640747,292,HighMale2,29686,25.12985,0.02500001,-3.13578,0.9725742,0,0.2325933
1742844906228,4.640747,292,CenterEyeAnchor,27386,-0.04561356,1.710611,0.0624565,-0.7072294,-0.01169945,0.7068872
1742844906229,4.640747,292,LowFemale2,33854,18.24781,0.02500001,11.37221,0.9999923,0,0.003949344
1742844906229,4.640747,292,HighFemale2,33816,-17.39005,0.02500001,-2.118848,-0.9673206,0,0.2535568
1742844906229,4.640747,292,LowMale2,28708,-27.43377,0.02500001,13.55,-0.9999933,0,0.003679931
1742844906229,4.640747,292,Sedan1-Detailed,26854,65.37613,0,6.25,-1,0,-1.192093E-07
1742844906269,4.689087,293,HighMale2,29686,25.18413,0.02500001,-3.124629,0.9727331,0,0.2319271
1742844906269,4.689087,293,CenterEyeAnchor,27386,-0.04917968,1.711927,0.05761107,-0.7470158,-0.0004014857,0.6648062
1742844906269,4.689087,293,LowFemale2,33854,18.30362,0.02500001,11.37057,0.9999958,0,0.002896309
1742844906269,4.689087,293,HighFemale2,33816,-17.44353,0.02500001,-2.103118,-0.9675899,0,0.2525267
1742844906269,4.689087,293,LowMale2,28708,-27.48783,0.02500001,13.55,-0.9999964,0,0.002701521
1742844906269,4.689087,293,Sedan1-Detailed,26854,65.01992,0,6.25,-1,0,-1.192093E-07
1742844906310,4.717363,294,HighMale2,29686,25.22256,0.02500001,-3.116642,0.9728,0,0.2316468
1742844906311,4.717363,294,CenterEyeAnchor,27386,-0.05242603,1.71348,0.0530007,-0.7804211,0.01060736,0.6251643
1742844906311,4.717363,294,LowFemale2,33854,18.34323,0.02500001,11.36949,0.9999971,0,0.002437174
1742844906311,4.717363,294,HighFemale2,33816,-17.48159,0.02500001,-2.091934,-0.9677144,0,0.2520497
1742844906311,4.717363,294,LowMale2,28708,-27.52547,0.02500001,13.55,-0.9999975,0,0.00227195
1742844906311,4.717363,294,Sedan1-Detailed,26854,64.77785,0,6.25,-1,0,-1.192093E-07
1742844906355,4.760474,295,HighMale2,29686,25.28095,0.02500001,-3.104115,0.9728789,0,0.2313147
1742844906355,4.760474,295,CenterEyeAnchor,27386,-0.05495392,1.71434,0.04899763,-0.8094767,0.02036644,0.5867988
1742844906355,4.760474,295,LowFemale2,33854,18.40362,0.02500001,11.36826,0.9999983,0,0.001863897
1742844906355,4.760474,295,HighFemale2,33816,-17.53945,0.02500001,-2.075135,-0.9678839,0,0.2513976
1742844906355,4.760474,295,LowMale2,28708,-27.58185,0.02500001,13.55,-0.9999986,0,0.001730025
1742844906355,4.760474,295,Sedan1-Detailed,26854,64.28362,0,6.25,-1,0,-1.192093E-07
1742844906396,4.803338,296,HighMale2,29686,25.33898,0.02500001,-3.091455,0.9729346,0,0.2310808
1742844906396,4.803338,296,CenterEyeAnchor,27386,-0.05725047,1.715344,0.04496623,-0.8350812,0.03023456,0.5492953
1742844906396,4.803338,296,LowFemale2,33854,18.46361,0.02500001,11.36725,0.999999,0,0.001434386
1742844906396,4.803338,296,HighFemale2,33816,-17.59707,0.02500001,-2.058722,-0.9680232,0,0.2508609
1742844906396,4.803338,296,LowMale2,28708,-27.63906,0.02500001,13.55,-0.9999993,0,0.001319647
1742844906396,4.803338,296,Sedan1-Detailed,26854,63.90484,0,6.25,-1,0,-1.192093E-07
1742844906438,4.842996,297,HighMale2,29686,25.39281,0.02500001,-3.079342,0.9729716,0,0.230925
1742844906438,4.842996,297,CenterEyeAnchor,27386,-0.05914237,1.71583,0.04121493,-0.8562888,0.03609736,0.5152344
1742844906438,4.842996,297,LowFemale2,33854,18.51944,0.02500001,11.36666,0.9999994,0,0.001132786
1742844906438,4.842996,297,HighFemale2,33816,-17.65074,0.02500001,-2.04381,-0.9681289,0,0.2504531
1742844906438,4.842996,297,LowMale2,28708,-27.69335,0.02500001,13.55,-0.9999995,0,0.001029193
1742844906438,4.842996,297,Sedan1-Detailed,26854,63.51999,0,6.25,-1,0,-1.192093E-07
1742844906470,4.88384,298,HighMale2,29686,25.44658,0.02500001,-3.066843,0.9730004,0,0.2308038
1742844906470,4.88384,298,CenterEyeAnchor,27386,-0.06014527,1.715669,0.03928701,-0.867711,0.03628969,0.4957427
1742844906470,4.88384,298,LowFemale2,33854,18.57535,0.02500001,11.36646,0.9999996,0,0.0008918047
1742844906470,4.88384,298,HighFemale2,33816,-17.70466,0.02500001,-2.029314,-0.9682176,0,0.2501094
1742844906470,4.88384,298,LowMale2,28708,-27.74701,0.02500001,13.55,-0.9999998,0,0.0007959604
1742844906470,4.88384,298,Sedan1-Detailed,26854,63.12973,0,6.25,-1,0,-1.192093E-07
1742844906501,4.916281,299,HighMale2,29686,25.48682,0.02500001,-3.057807,0.9730167,0,0.230735
1742844906501,4.916281,299,CenterEyeAnchor,27386,-0.06114015,1.715858,0.03698919,-0.8779369,0.03864532,0.4772142
1742844906501,4.916281,299,LowFemale2,33854,18.61708,0.02500001,11.36603,0.9999998,0,0.000743866
1742844906501,4.916281,299,HighFemale2,33816,-17.74484,0.02500001,-2.018354,-0.9682761,0,0.249883
1742844906501,4.916281,299,LowMale2,28708,-27.78741,0.02500001,13.55,-0.9999998,0,0.0006515384
1742844906501,4.916281,299,Sedan1-Detailed,26854,62.86686,0,6.25,-1,0,-1.192093E-07
1742844906530,4.947014,300,HighMale2,29686,25.53148,0.02500001,-3.047899,0.9730274,0,0.2306899
1742844906530,4.947014,300,CenterEyeAnchor,27386,-0.06211726,1.715931,0.03448115,-0.88896,0.04104669,0.4561417
1742844906530,4.947014,300,LowFemale2,33854,18.6636,0.02500001,11.3654,0.9999998,0,0.0006311536
1742844906530,4.947014,300,HighFemale2,33816,-17.78967,0.02500001,-2.005937,-0.9683262,0,0.2496891
1742844906530,4.947014,300,LowMale2,28708,-27.83397,0.02500001,13.55,-0.9999998,0,0.0005392432
1742844906530,4.947014,300,Sedan1-Detailed,26854,62.46894,0,6.25,-1,0,-1.192093E-07
1742844906548,4.976281,301,HighMale2,29686,25.57002,0.02500001,-3.039387,0.9730341,0,0.2306615
1742844906548,4.976281,301,CenterEyeAnchor,27386,-0.06255372,1.715875,0.0331888,-0.8942868,0.04147861,0.4455678
1742844906548,4.976281,301,LowFemale2,33854,18.70357,0.02500001,11.36482,1,0,0.0005438328
1742844906548,4.976281,301,HighFemale2,33816,-17.82816,0.02500001,-1.995298,-0.9683693,0,0.2495216
1742844906548,4.976281,301,LowMale2,28708,-27.87254,0.02500001,13.55,-1,0,0.0004504323
1742844906549,4.976281,301,Sedan1-Detailed,26854,62.20148,0,6.25,-1,0,-1.192093E-07
1742844906565,4.994477,302,HighMale2,29686,25.59065,0.02500001,-3.034784,0.9730371,0,0.2306488
1742844906565,4.994477,302,CenterEyeAnchor,27386,-0.06296512,1.715913,0.03209983,-0.8996373,0.04180223,0.4346322
1742844906565,4.994477,302,LowFemale2,33854,18.72495,0.02500001,11.36454,1,0,0.0004986525
1742844906565,4.994477,302,HighFemale2,33816,-17.84875,0.02500001,-1.98965,-0.9683931,0,0.2494291
1742844906565,4.994477,302,LowMale2,28708,-27.89331,0.02500001,13.55,-1,0,0.0004039407
